;;;;;;;+028.79;0098199;+27.0;030.3;0;00;;;;2993;-1792;-1974;8478;281;122;99;-167;2747;144;
;;;;;;;+028.79;0098198;+27.0;030.5;0;00;;;;6844;-1036;-1126;8208;256;123;136;851;-286;198;
;;;;;;;+028.79;0098191;+27.0;030.5;0;00;;;;5995;-1676;-454;8840;15;-160;208;-540;723;-343;
;;;;;;;+028.79;0098194;+27.1;030.6;0;00;;;;6648;-1394;-678;8500;-43;-255;188;630;59;-123;
;;;;;;;+028.81;0098193;+27.0;030.7;0;00;;;;6694;-1162;-208;8170;149;3;110;98;1120;930;
;;;;;;;+028.82;0098192;+27.1;031.3;0;00;;;;7710;390;-256;8408;171;-4;109;-203;3624;1047;
;;;;;;;+028.82;0098192;+27.1;031.7;0;00;;;;7430;-1328;-852;8134;159;0;118;336;-485;499;
;;;;;;;+028.84;0098196;+27.1;032.2;0;00;;;;7592;-616;-410;8686;11;-161;184;-857;379;-711;
;;;;;;;+028.84;0098198;+27.1;032.7;0;00;;;;7573;-1304;-408;8274;-51;-282;180;-67;-234;-689;
;;;;;;;+028.85;0098199;+27.1;033.2;0;00;;;;7088;-912;-722;8664;238;74;140;-392;-1472;-437;
;;;;;;;+028.85;0098197;+27.1;033.5;0;00;;;;6692;-906;-724;8578;243;89;149;-343;-303;-262;
;;;;;;;+028.86;0098198;+27.1;034.0;0;00;;;;6794;-252;-722;8358;162;-7;116;417;794;-86;
;;;;;;;+028.86;0098197;+27.1;034.4;0;00;;;;7556;-566;-1174;7676;166;-4;111;-1039;-325;-317;
;;;;;;;+028.87;0098194;+27.1;034.5;0;00;;;;7905;-790;-948;8758;165;-1;112;-285;464;-590;
;;;;;;;+028.87;0098198;+27.1;034.9;0;00;;;;8174;-456;-902;8516;159;-2;102;84;-620;39;
;;;;;;;+028.87;0098196;+27.1;035.2;0;00;;;;7784;-718;-974;8608;161;-3;117;-767;90;-487;
;;;;;;;+028.88;0098199;+27.1;035.7;0;00;;;;7454;-132;-490;8210;67;-112;217;119;-249;-395;
;;;;;;;+028.88;0098197;+27.1;035.9;0;00;;;;5713;442;-1286;9444;-54;-287;182;1401;433;-752;
;;;;;;;+028.89;0098202;+27.2;036.0;0;00;;;;7357;180;-786;7966;223;59;139;-343;-870;-352;
;;;;;;;+028.89;0098203;+27.2;036.4;0;00;;;;7376;530;-408;8170;148;-42;130;-556;-2893;397;
;;;;;;;+028.90;0098196;+27.2;036.5;0;00;;;;7371;0;-728;8766;154;-46;108;881;-239;1653;
;;;;;;;+028.90;0098200;+27.2;036.7;0;00;;;;7711;410;-996;8424;157;-33;104;170;1792;888;
;;;;;;;+028.90;0098200;+27.2;036.9;0;00;;;;8146;-300;-1056;8548;161;-32;112;-42;5;337;
;;;;;;;+028.90;0098192;+27.2;037.0;0;00;99.99;99.99;99.99;8196;-66;-1114;8526;162;-28;109;-276;156;-48;
;;;;;;;+028.92;0098194;+27.2;037.4;0;00;99.99;99.99;99.99;8262;46;-1136;8520;155;-28;109;98;-227;-209;
